First_Column,Second_Column,Third_Column
13916,417375,2
13960,417375,1
13999,417375,1
14033,417375,1
14176,417375,1
14440,417375,1
14692,417375,1
14709,417375,1
14726,417375,4
14751,417375,1
14763,417375,2
14781,417375,1
14849,417375,2
14957,417375,1
14977,417375,1
15049,417375,2
15066,417375,2
15080,417375,3
15118,417375,1
15141,417375,1
15160,417375,1
15189,417375,1
15236,417375,1
15260,417375,1
15276,417375,1
15313,417375,1
15345,417375,4
15390,417375,1
15392,417375,1
15526,417375,3
15553,417375,1
15570,417375,1
15602,417375,1
15625,417375,1
15712,417375,3
15719,417375,1
15754,417375,2
15807,417375,1
15843,417375,1
16023,417375,1
16070,417375,4
16119,417375,2
16136,417375,3
16175,417375,3
16180,417375,1
16262,417375,1
16345,417375,4
16363,417375,1
16374,417375,2
16415,417375,1
16426,417375,2
16462,417375,3
16482,417375,1
16495,417375,1
16507,417375,1
16508,417375,1
16558,417375,1
16573,417375,1
16633,417375,3
16647,417375,1
16659,417375,1
16711,417375,1
16750,417375,1
16763,417375,2
16771,417375,1
16777,417375,2
16778,417375,2
16800,417375,1
16808,417375,1
16834,417375,1
16874,417375,1
16951,417375,5
17036,417375,1
17097,417375,1
17150,417375,1
17171,417375,1
17314,417375,1
17366,417375,1
17465,417375,1
17479,417375,1
17508,417375,4
17535,417375,2
17560,417375,2
17604,417375,1
17634,417375,1
17744,417375,2
17763,417375,2
17771,417375,1
17799,417375,1
17847,417375,1
17864,417375,1
17867,417375,2
17906,417375,3
18016,417375,2
18036,417375,2
18093,417375,1
18231,417375,1
18232,417375,1
18278,417375,1
18328,417375,1
18548,417375,2
18701,417375,2
18711,417375,3
18817,417375,1
18865,417375,2
18884,417375,3
18911,417375,1
18973,417375,1
19037,417375,1
19145,417375,1
19161,417375,1
19279,417375,1
19284,417375,4
19342,417375,4
19346,417375,1
19386,417375,1
19441,417375,1
19495,417375,2
19709,417375,2
19714,417375,1
19754,417375,2
19835,417375,1
19868,417375,1
19929,417375,1
20080,417375,1
20116,417375,3
20187,417375,3
20422,417375,3
20477,417375,5
20497,417375,2
20631,417375,1
20634,417375,1
20674,417375,1
20680,417375,1
20792,417375,1
20962,417375,1
20976,417375,2
21050,417375,1
21225,417375,1
21322,417375,3
21333,417375,2
21343,417375,1
21352,417375,1
21407,417375,1
21417,417375,1
21510,417375,2
21590,417375,1
21603,417375,1
21618,417375,1
21738,417375,1
21778,417375,1
21817,417375,1
21834,417375,1
21918,417375,1
21941,417375,2
22020,417375,1
22033,417375,1
22319,417375,2
22413,417375,1
22533,417375,1
22663,417375,4
22782,417375,1
22959,417375,2
22971,417375,2
22978,417375,2
23263,417375,3
23302,417375,1
23343,417375,1
23368,417375,1
23468,417375,3
23552,417375,1
23817,417375,1
23859,417375,4
23867,417375,2
97,420078,1
185,420078,2
274,420078,2
348,420078,1
385,420078,1
388,420078,1
404,420078,1
453,420078,1
455,420078,1
456,420078,1
476,420078,1
502,420078,1
562,420078,1
602,420078,1
635,420078,1
668,420078,1
823,420078,1
897,420078,1
1059,420078,1
1100,420078,3
1128,420078,1
1177,420078,1
1182,420078,1
1187,420078,2
1199,420078,1
1203,420078,3
1229,420078,2
1281,420078,1
1324,420078,2
1325,420078,1
1371,420078,1
1390,420078,2
1392,420078,1
1434,420078,1
1452,420078,2
1454,420078,1
1480,420078,3
1683,420078,1
1743,420078,1
1837,420078,1
1868,420078,1
1967,420078,1
1989,420078,1
2000,420078,1
2020,420078,1
2031,420078,2
2250,420078,1
2495,420078,2
2512,420078,1
2529,420078,1
2553,420078,1
2589,420078,1
2615,420078,1
2739,420078,1
2763,420078,1
2844,420078,2
2890,420078,2
2929,420078,2
2959,420078,2
3085,420078,1
3096,420078,2
3098,420078,1
3113,420078,1
3138,420078,1
3208,420078,1
3334,420078,2
3532,420078,1
3546,420078,2
3608,420078,1
3649,420078,2
3659,420078,1
3706,420078,1
3716,420078,1
3778,420078,1
3787,420078,1
3840,420078,1
3866,420078,2
3911,420078,1
3996,420078,1
4067,420078,1
4092,420078,1
4144,420078,1
4164,420078,2
4214,420078,2
4374,420078,1
4518,420078,1
4652,420078,2
4710,420078,2
4745,420078,1
4809,420078,1
4834,420078,1
4909,420078,1
4965,420078,1
4969,420078,1
4980,420078,1
5140,420078,1
5153,420078,1
5229,420078,2
5255,420078,1
5384,420078,1
5511,420078,2
5523,420078,1
5642,420078,2
5748,420078,1
5787,420078,1
5796,420078,1
5813,420078,1
5913,420078,1
5940,420078,1
6001,420078,1
6064,420078,1
6069,420078,1
6093,420078,2
6141,420078,1
6223,420078,1
6227,420078,2
6269,420078,1
6393,420078,1
6439,420078,1
6444,420078,1
6520,420078,1
6540,420078,1
6656,420078,2
6699,420078,2
6736,420078,1
6753,420078,1
6760,420078,1
6776,420078,1
6794,420078,1
6825,420078,1
6857,420078,1
6865,420078,1
6918,420078,1
6981,420078,1
7117,420078,1
7257,420078,1
7268,420078,1
7274,420078,2
7562,420078,1
7744,420078,1
7800,420078,2
7858,420078,1
7864,420078,1
7932,420078,4
7952,420078,2
7990,420078,2
8024,420078,2
8031,420078,1
8067,420078,1
8072,420078,1
8431,420078,2
8552,420078,1
8562,420078,1
8567,420078,1
8824,420078,2
8834,420078,1
8866,420078,1
8911,420078,1
8915,420078,1
8932,420078,1
9021,420078,1
9076,420078,1
9211,420078,1
9340,420078,1
9471,420078,1
9496,420078,1
9520,420078,2
9611,420078,2
9641,420078,1
9720,420078,2
9838,420078,1
9885,420078,1
9986,420078,1
10049,420078,4
10082,420078,3
10104,420078,1
10120,420078,1
10218,420078,1
10222,420078,1
10403,420078,1
10452,420078,1
10541,420078,2
10859,420078,1
10882,420078,2
10926,420078,1
11066,420078,1
11130,420078,1
11241,420078,1
11288,420078,3
11318,420078,1
11482,420078,2
11507,420078,2
11515,420078,1
11531,420078,2
11645,420078,1
11672,420078,1
11890,420078,2
11901,420078,1
11963,420078,1
12104,420078,1
12152,420078,1
12290,420078,2
12529,420078,1
12660,420078,1
12845,420078,1
12857,420078,1
12869,420078,1
12907,420078,1
13006,420078,1
13012,420078,1
13014,420078,1
13015,420078,1
13154,420078,1
13207,420078,1
13211,420078,1
13280,420078,1
13383,420078,1
13413,420078,1
13425,420078,3
13475,420078,1
13477,420078,6
13544,420078,1
13680,420078,1
13717,420078,1
13861,420078,2
13950,420078,2
13995,420078,3
14182,420078,1
14498,420078,1
14529,420078,2
14580,420078,2
14692,420078,1
14719,420078,1
14726,420078,1
14747,420078,1
14748,420078,1
14896,420078,1
14912,420078,1
15047,420078,1
15058,420078,1
15110,420078,1
15129,420078,1
15160,420078,5
15288,420078,1
15297,420078,2
15308,420078,1
15471,420078,1
15550,420078,1
15600,420078,1
15673,420078,1
15711,420078,3
15719,420078,1
15729,420078,1
15764,420078,1
16018,420078,1
16047,420078,1
16179,420078,1
16229,420078,2
16425,420078,3
16434,420078,1
16442,420078,1
16490,420078,1
16526,420078,1
16618,420078,1
16777,420078,2
17012,420078,1
17033,420078,1
17081,420078,2
17085,420078,1
17151,420078,1
17197,420078,1
17235,420078,1
17290,420078,2
17291,420078,2
17349,420078,2
17461,420078,1
17708,420078,1
18050,420078,2
18176,420078,1
18232,420078,1
18259,420078,1
18324,420078,1
18410,420078,1
18535,420078,1
18617,420078,1
18701,420078,2
18715,420078,1
18802,420078,1
18940,420078,1
18947,420078,1
19000,420078,2
19033,420078,2
19086,420078,1
19114,420078,1
19140,420078,3
19207,420078,1
19265,420078,1
19273,420078,6
19284,420078,4
19399,420078,1
19586,420078,1
19641,420078,1
19709,420078,2
19710,420078,2
19714,420078,2
19754,420078,1
20149,420078,1
20503,420078,1
20518,420078,1
20563,420078,1
20628,420078,1
20661,420078,1
20771,420078,1
20881,420078,1
20909,420078,1
20976,420078,1
21068,420078,1
21111,420078,1
21293,420078,1
21309,420078,1
21336,420078,1
21352,420078,1
21356,420078,1
21416,420078,1
21443,420078,2
21510,420078,2
21516,420078,1
21542,420078,1
21550,420078,2
21717,420078,1
21730,420078,1
21752,420078,1
21817,420078,1
21828,420078,1
21941,420078,1
21971,420078,1
22175,420078,1
22273,420078,2
22306,420078,1
22319,420078,1
22348,420078,1
22354,420078,2
22367,420078,2
22468,420078,1
22513,420078,1
22524,420078,1
22587,420078,1
22600,420078,2
22627,420078,3
22793,420078,1
22812,420078,1
22843,420078,1
22972,420078,2
23033,420078,1
23343,420078,1
23639,420078,1
23665,420078,1
23717,420078,1
23768,420078,1
23796,420078,3
23817,420078,2
23859,420078,6
23867,420078,1
85,449599,1
109,449599,1
119,449599,1
134,449599,1
153,449599,2
259,449599,1
293,449599,1
542,449599,1
629,449599,1
668,449599,1
682,449599,2
688,449599,1
731,449599,1
782,449599,1
837,449599,2
1035,449599,1
1063,449599,1
1070,449599,1
1136,449599,1
1164,449599,1
1179,449599,1
1182,449599,1
1225,449599,1
1229,449599,1
1281,449599,1
1452,449599,1
1526,449599,1
1552,449599,2
1563,449599,1
1571,449599,1
1595,449599,2
1655,449599,1
1713,449599,1
1734,449599,1
1800,449599,3
1803,449599,1
1864,449599,1
1978,449599,1
2000,449599,1
2015,449599,1
2020,449599,1
2028,449599,1
2087,449599,1
2090,449599,1
2150,449599,1
2297,449599,1
2369,449599,2
2379,449599,1
2476,449599,1
2495,449599,1
2530,449599,1
2553,449599,2
2701,449599,1
2745,449599,1
2752,449599,3
2763,449599,1
2844,449599,5
2895,449599,1
2961,449599,1
2982,449599,1
3066,449599,1
3112,449599,2
3208,449599,1
3209,449599,1
3279,449599,2
3289,449599,2
3348,449599,1
3394,449599,1
3500,449599,1
3501,449599,1
3529,449599,1
3636,449599,1
3738,449599,1
3787,449599,1
3818,449599,1
3856,449599,1
3963,449599,1
4011,449599,1
4033,449599,1
4144,449599,1
4164,449599,3
4299,449599,1
4378,449599,1
4388,449599,1
4413,449599,1
4417,449599,2
4447,449599,2
4463,449599,1
4518,449599,3
4537,449599,1
4676,449599,1
4731,449599,1
4766,449599,5
4779,449599,1
4803,449599,2
4804,449599,1
4809,449599,1
4903,449599,1
4972,449599,1
4980,449599,1
5043,449599,1
5166,449599,2
5254,449599,2
5345,449599,1
5382,449599,1
5384,449599,1
5408,449599,2
5464,449599,1
5603,449599,1
5690,449599,1
5692,449599,1
5818,449599,1
5846,449599,2
5850,449599,1
5854,449599,1
5936,449599,1
5967,449599,1
5997,449599,1
6018,449599,1
6055,449599,1
6064,449599,1
6069,449599,1
6248,449599,1
6303,449599,1
6631,449599,1
6806,449599,1
6901,449599,1
7016,449599,1
7238,449599,1
7268,449599,1
7274,449599,1
7297,449599,2
7544,449599,2
7607,449599,1
7681,449599,1
8031,449599,1
8055,449599,1
8097,449599,1
8124,449599,1
8204,449599,2
8229,449599,1
8296,449599,2
8408,449599,1
8469,449599,1
8486,449599,1
8514,449599,1
8567,449599,1
8703,449599,1
8705,449599,1
8711,449599,1
8748,449599,1
8830,449599,1
8887,449599,1
8899,449599,1
8950,449599,1
8991,449599,1
9175,449599,1
9341,449599,1
9367,449599,1
9427,449599,1
9517,449599,2
9569,449599,1
9740,449599,1
9810,449599,1
9817,449599,1
9986,449599,1
10153,449599,1
10186,449599,1
10476,449599,1
10545,449599,1
10640,449599,2
10741,449599,1
10882,449599,1
10883,449599,1
10915,449599,2
10977,449599,1
11009,449599,4
11130,449599,2
11208,449599,1
11318,449599,1
11324,449599,1
11428,449599,2
11482,449599,2
11531,449599,1
11749,449599,1
11967,449599,1
11980,449599,1
12165,449599,4
12250,449599,1
12321,449599,2
12353,449599,1
12646,449599,1
12729,449599,1
12773,449599,1
12780,449599,1
12970,449599,1
12976,449599,1
13013,449599,1
13089,449599,1
13110,449599,2
13161,449599,1
13272,449599,1
13420,449599,1
13465,449599,1
13477,449599,8
13581,449599,1
13739,449599,1
13995,449599,1
14008,449599,1
14083,449599,1
14217,449599,1
14256,449599,1
14498,449599,2
14542,449599,1
14571,449599,1
14630,449599,1
14726,449599,1
15000,449599,1
15043,449599,2
15136,449599,3
15160,449599,2
15175,449599,1
15236,449599,2
15340,449599,1
15401,449599,1
15529,449599,1
15602,449599,1
15647,449599,1
15677,449599,1
15754,449599,3
15807,449599,1
15822,449599,3
15923,449599,1
15999,449599,2
16097,449599,1
16111,449599,1
16136,449599,1
16138,449599,1
16151,449599,2
16262,449599,1
16338,449599,1
16364,449599,1
16415,449599,2
16426,449599,1
16442,449599,1
16462,449599,1
16503,449599,1
16593,449599,1
16641,449599,2
16684,449599,1
16688,449599,1
16720,449599,2
16836,449599,1
16864,449599,1
16874,449599,1
16954,449599,1
16975,449599,1
16981,449599,1
17010,449599,1
17082,449599,1
17094,449599,2
17097,449599,1
17242,449599,1
17291,449599,1
17296,449599,1
17461,449599,2
17475,449599,1
17480,449599,1
17508,449599,3
17512,449599,1
17567,449599,1
17597,449599,1
17646,449599,2
17714,449599,1
17798,449599,1
17803,449599,1
17888,449599,1
17969,449599,1
18037,449599,2
18081,449599,1
18189,449599,1
18242,449599,1
18251,449599,1
18430,449599,2
18492,449599,1
18555,449599,1
18649,449599,3
18711,449599,2
18718,449599,1
18817,449599,1
18845,449599,1
18912,449599,1
18931,449599,2
18974,449599,2
18975,449599,1
18990,449599,1
19037,449599,1
19099,449599,1
19273,449599,1
19284,449599,2
19342,449599,2
19349,449599,2
19391,449599,1
19400,449599,1
19413,449599,1
19454,449599,1
19461,449599,1
19709,449599,1
19754,449599,2
19774,449599,1
19848,449599,1
19907,449599,1
20328,449599,1
20422,449599,1
20445,449599,1
20457,449599,1
20489,449599,1
20491,449599,1
20661,449599,1
21162,449599,1
21239,449599,1
21375,449599,1
21407,449599,1
21434,449599,1
21435,449599,1
21736,449599,1
21769,449599,1
21805,449599,1
21828,449599,2
21867,449599,1
21919,449599,1
21926,449599,1
21941,449599,1
22317,449599,1
22367,449599,2
22371,449599,2
22581,449599,1
22627,449599,1
22717,449599,1
22782,449599,1
22812,449599,1
22817,449599,1
23033,449599,1
23343,449599,1
23859,449599,3
109,482674,1
149,482674,1
224,482674,1
249,482674,1
330,482674,1
348,482674,1
386,482674,1
393,482674,1
409,482674,1
455,482674,1
456,482674,1
467,482674,1
502,482674,1
629,482674,2
668,482674,1
833,482674,1
873,482674,3
902,482674,1
905,482674,1
931,482674,1
960,482674,1
989,482674,1
1028,482674,1
1111,482674,1
1150,482674,1
1229,482674,3
1434,482674,1
1481,482674,1
1603,482674,1
1604,482674,1
1674,482674,2
1706,482674,1
2010,482674,1
2045,482674,1
2050,482674,1
2135,482674,1
2203,482674,1
2250,482674,1
2263,482674,1
2289,482674,1
2315,482674,1
2500,482674,1
2745,482674,1
2752,482674,1
2766,482674,1
2878,482674,2
2888,482674,1
2914,482674,1
2916,482674,1
2929,482674,1
2986,482674,1
3016,482674,1
3085,482674,1
3279,482674,1
3390,482674,1
3393,482674,2
3437,482674,1
3467,482674,1
3518,482674,1
3617,482674,2
3649,482674,2
3723,482674,1
3742,482674,1
3790,482674,1
3849,482674,1
3856,482674,1
3931,482674,1
3996,482674,1
4067,482674,1
4164,482674,1
4171,482674,1
4256,482674,1
4301,482674,1
4418,482674,1
4434,482674,1
4440,482674,1
4511,482674,1
4518,482674,3
4590,482674,1
4652,482674,1
4666,482674,1
4745,482674,1
4767,482674,2
4803,482674,1
4845,482674,1
4875,482674,1
4969,482674,1
4972,482674,1
5120,482674,1
5134,482674,1
5179,482674,1
5196,482674,1
5220,482674,1
5229,482674,2
5292,482674,2
5345,482674,1
5384,482674,1
5445,482674,1
5854,482674,2
5918,482674,1
5932,482674,1
6035,482674,1
6069,482674,1
6149,482674,1
6248,482674,2
6282,482674,1
6633,482674,1
6776,482674,1
6794,482674,1
6876,482674,1
7010,482674,1
7016,482674,3
7054,482674,2
7277,482674,1
7445,482674,1
7470,482674,1
7480,482674,1
7540,482674,1
7541,482674,1
7681,482674,1
7685,482674,1
7846,482674,1
7858,482674,1
7900,482674,1
8031,482674,1
8060,482674,1
8144,482674,1
8211,482674,1
8230,482674,1
8371,482674,2
8430,482674,1
8456,482674,2
8492,482674,1
8544,482674,1
8548,482674,1
8595,482674,2
8655,482674,2
8659,482674,1
8703,482674,1
8746,482674,1
8985,482674,1
9021,482674,1
9175,482674,1
9393,482674,1
9418,482674,1
9509,482674,1
9514,482674,1
9565,482674,1
9740,482674,1
9810,482674,2
9845,482674,1
9894,482674,1
9938,482674,1
9986,482674,2
9990,482674,1
10067,482674,1
10070,482674,2
10126,482674,1
10138,482674,1
10164,482674,1
10218,482674,2
10541,482674,2
10578,482674,1
10591,482674,1
10637,482674,1
11009,482674,4
11324,482674,1
11326,482674,1
11330,482674,1
11337,482674,2
11442,482674,1
11796,482674,2
11889,482674,1
12123,482674,1
12326,482674,1
12389,482674,1
12535,482674,1
12646,482674,4
12780,482674,1
12908,482674,1
13031,482674,1
13110,482674,1
13146,482674,1
13161,482674,1
13219,482674,1
13254,482674,1
13264,482674,1
13477,482674,14
13584,482674,1
13790,482674,1
13861,482674,1
14066,482674,1
14096,482674,2
14324,482674,1
14390,482674,1
14465,482674,1
14498,482674,3
14529,482674,1
14598,482674,1
14684,482674,1
14709,482674,2
14710,482674,1
14918,482674,2
14973,482674,1
15006,482674,2
15037,482674,2
15175,482674,1
15228,482674,1
15260,482674,1
15431,482674,1
15441,482674,1
15478,482674,1
15533,482674,2
15539,482674,1
15754,482674,1
15881,482674,2
15885,482674,1
15959,482674,1
16047,482674,1
16175,482674,1
16179,482674,1
16181,482674,2
16214,482674,1
16255,482674,1
16313,482674,1
16363,482674,1
16425,482674,2
16442,482674,1
16457,482674,1
16462,482674,3
16474,482674,1
16493,482674,2
16502,482674,1
16614,482674,2
16653,482674,1
16660,482674,1
16663,482674,1
16771,482674,1
16778,482674,1
16800,482674,1
16811,482674,1
17010,482674,1
17103,482674,1
17208,482674,1
17235,482674,1
17326,482674,1
17366,482674,1
17425,482674,1
17501,482674,1
17525,482674,1
17620,482674,1
17639,482674,1
17714,482674,1
17803,482674,1
17847,482674,1
17906,482674,1
18031,482674,1
18174,482674,1
18191,482674,2
18213,482674,1
18259,482674,1
18301,482674,1
18413,482674,1
18475,482674,1
18715,482674,1
18817,482674,1
18884,482674,2
19015,482674,1
19215,482674,1
19236,482674,1
19273,482674,1
19284,482674,3
19357,482674,1
19370,482674,1
19714,482674,1
19754,482674,1
19768,482674,1
19848,482674,1
19977,482674,1
20175,482674,1
20328,482674,1
20477,482674,1
20631,482674,1
21042,482674,1
21111,482674,1
21113,482674,1
21293,482674,1
21296,482674,1
21305,482674,1
21410,482674,1
21412,482674,1
21434,482674,1
21510,482674,1
21583,482674,1
21704,482674,1
21941,482674,1
22020,482674,1
22039,482674,1
22139,482674,1
22140,482674,1
22175,482674,1
22288,482674,1
22363,482674,1
22409,482674,1
22428,482674,1
22627,482674,3
22717,482674,2
22801,482674,1
22812,482674,1
22830,482674,1
22971,482674,1
23038,482674,1
23316,482674,1
23859,482674,2
23867,482674,1
5,489120,3
16,489120,1
48,489120,1
87,489120,1
109,489120,1
138,489120,1
147,489120,6
149,489120,1
168,489120,2
182,489120,2
185,489120,4
193,489120,1
224,489120,1
228,489120,1
259,489120,1
278,489120,2
283,489120,1
287,489120,1
307,489120,4
311,489120,4
320,489120,4
348,489120,1
402,489120,2
409,489120,1
416,489120,1
455,489120,6
463,489120,2
467,489120,1
476,489120,2
477,489120,2
484,489120,1
490,489120,1
502,489120,3
503,489120,2
512,489120,2
542,489120,3
555,489120,1
562,489120,2
607,489120,1
608,489120,3
615,489120,1
629,489120,2
635,489120,1
652,489120,2
668,489120,4
746,489120,1
760,489120,2
772,489120,3
801,489120,1
821,489120,1
833,489120,1
873,489120,4
887,489120,1
897,489120,2
898,489120,1
901,489120,1
905,489120,1
931,489120,1
946,489120,1
952,489120,1
960,489120,2
971,489120,1
989,489120,1
1021,489120,1
1028,489120,1
1059,489120,2
1063,489120,1
1064,489120,1
1067,489120,1
1070,489120,1
1079,489120,1
1081,489120,1
1111,489120,2
1136,489120,1
1138,489120,3
1148,489120,2
1158,489120,1
1162,489120,3
1180,489120,1
1187,489120,1
1207,489120,2
1210,489120,2
1229,489120,7
1259,489120,2
1260,489120,1
1372,489120,4
1414,489120,1
1418,489120,1
1452,489120,4
1453,489120,1
1454,489120,1
1474,489120,4
1480,489120,1
1532,489120,2
1548,489120,1
1552,489120,2
1566,489120,1
1607,489120,2
1664,489120,1
1691,489120,1
1706,489120,1
1713,489120,1
1719,489120,1
1733,489120,2
1736,489120,2
1745,489120,2
1771,489120,3
1774,489120,1
1787,489120,2
1800,489120,1
1801,489120,1
1803,489120,2
1814,489120,1
1819,489120,1
1864,489120,1
1868,489120,4
1927,489120,1
2004,489120,1
2010,489120,1
2020,489120,1
2028,489120,2
2044,489120,1
2046,489120,2
2055,489120,2
2073,489120,1
2081,489120,1
2086,489120,1
2087,489120,2
2088,489120,1
2094,489120,1
2141,489120,1
2191,489120,1
2244,489120,1
2250,489120,3
2259,489120,1
2263,489120,3
2268,489120,1
2289,489120,1
2290,489120,1
2293,489120,1
2315,489120,1
2360,489120,1
2374,489120,2
2379,489120,20
2400,489120,1
2403,489120,1
2408,489120,1
2453,489120,1
2461,489120,1
2476,489120,3
2479,489120,1
2480,489120,3
2488,489120,1
2491,489120,1
2519,489120,2
2527,489120,2
2529,489120,2
2530,489120,1
2553,489120,4
2554,489120,1
2572,489120,1
2583,489120,1
2589,489120,3
2596,489120,1
2599,489120,1
2607,489120,1
2615,489120,5
2622,489120,2
2634,489120,1
2641,489120,2
2676,489120,1
2716,489120,1
2745,489120,12
2752,489120,1
2768,489120,3
2834,489120,1
2870,489120,1
2886,489120,1
2929,489120,8
2937,489120,1
2982,489120,2
3066,489120,2
3074,489120,1
3082,489120,1
3096,489120,1
3138,489120,2
3168,489120,2
3251,489120,1
3276,489120,1
3277,489120,1
3279,489120,7
3289,489120,4
3291,489120,1
3298,489120,1
3317,489120,1
3324,489120,2
3330,489120,1
3354,489120,2
3376,489120,1
3390,489120,1
3393,489120,1
3437,489120,1
3449,489120,1
3453,489120,1
3458,489120,1
3467,489120,1
3479,489120,1
3500,489120,8
3530,489120,1
3539,489120,1
3593,489120,1
3617,489120,4
3624,489120,1
3632,489120,1
3635,489120,1
3649,489120,5
3659,489120,3
3661,489120,2
3698,489120,2
3716,489120,1
3725,489120,1
3727,489120,1
3735,489120,1
3742,489120,1
3776,489120,1
3777,489120,1
3780,489120,1
3786,489120,1
3806,489120,1
3808,489120,1
3819,489120,5
3849,489120,1
3856,489120,1
3911,489120,1
3920,489120,2
3951,489120,1
3971,489120,1
3986,489120,1
3996,489120,3
4028,489120,1
4029,489120,2
4031,489120,2
4033,489120,2
4038,489120,1
4053,489120,1
4055,489120,2
4067,489120,2
4068,489120,1
4092,489120,1
4095,489120,1
4106,489120,1
4132,489120,1
4144,489120,1
4161,489120,1
4163,489120,1
4164,489120,4
4180,489120,2
4191,489120,1
4192,489120,3
4206,489120,1
4240,489120,1
4270,489120,1
4293,489120,1
4299,489120,2
4331,489120,1
4338,489120,1
4341,489120,1
4374,489120,1
4379,489120,3
4388,489120,2
4417,489120,1
4434,489120,1
4440,489120,1
4463,489120,1
4477,489120,1
4484,489120,1
4490,489120,1
4511,489120,1
4518,489120,10
4567,489120,1
4574,489120,1
4590,489120,3
4596,489120,2
4603,489120,2
4652,489120,4
4675,489120,1
4676,489120,1
4685,489120,1
4725,489120,1
4731,489120,1
4764,489120,2
4766,489120,2
4767,489120,1
4784,489120,1
4824,489120,1
4834,489120,1
4870,489120,1
4875,489120,1
4903,489120,1
4919,489120,1
4934,489120,1
4935,489120,1
4949,489120,1
4972,489120,1
4976,489120,8
4978,489120,1
4982,489120,1
4992,489120,1
5052,489120,3
5055,489120,3
5064,489120,1
5120,489120,2
5134,489120,1
5197,489120,1
5226,489120,1
5229,489120,7
5236,489120,1
5255,489120,1
5273,489120,1
5292,489120,1
5314,489120,1
5333,489120,1
5354,489120,1
5384,489120,1
5389,489120,2
5394,489120,1
5400,489120,1
5405,489120,4
5408,489120,1
5412,489120,1
5423,489120,1
5497,489120,1
5499,489120,1
5502,489120,2
5503,489120,1
5508,489120,1
5509,489120,1
5523,489120,3
5602,489120,2
5617,489120,1
5661,489120,1
5684,489120,1
5685,489120,1
5690,489120,3
5759,489120,2
5787,489120,2
5797,489120,1
5799,489120,1
5813,489120,1
5823,489120,1
5839,489120,1
5850,489120,4
5854,489120,13
5904,489120,1
5917,489120,2
5925,489120,1
5938,489120,3
5967,489120,1
6002,489120,1
6018,489120,1
6044,489120,1
6048,489120,1
6055,489120,1
6064,489120,1
6069,489120,10
6093,489120,2
6160,489120,1
6201,489120,1
6223,489120,1
6227,489120,2
6238,489120,1
6327,489120,3
6354,489120,1
6393,489120,2
6417,489120,1
6422,489120,1
6441,489120,2
6514,489120,1
6533,489120,1
6540,489120,1
6562,489120,1
6612,489120,1
6633,489120,1
6635,489120,3
6641,489120,1
6657,489120,1
6686,489120,1
6695,489120,1
6753,489120,2
6776,489120,1
6789,489120,2
6794,489120,1
6810,489120,1
6825,489120,2
6831,489120,1
6851,489120,1
6898,489120,1
6927,489120,1
6998,489120,1
7047,489120,4
7052,489120,1
7054,489120,3
7085,489120,1
7099,489120,2
7120,489120,1
7174,489120,1
7259,489120,1
7277,489120,2
7279,489120,2
7280,489120,1
7295,489120,1
7328,489120,2
7358,489120,1
7415,489120,1
7457,489120,1
7461,489120,1
7487,489120,1
7495,489120,4
7497,489120,1
7502,489120,1
7530,489120,1
7540,489120,5
7544,489120,1
7550,489120,4
7562,489120,1
7575,489120,1
7600,489120,1
7632,489120,1
7668,489120,1
7671,489120,3
7708,489120,1
7743,489120,2
7744,489120,3
7762,489120,2
7800,489120,8
7843,489120,1
7864,489120,1
7885,489120,1
7952,489120,2
7961,489120,3
7967,489120,1
8022,489120,1
8031,489120,2
8032,489120,1
8059,489120,1
8061,489120,1
8074,489120,1
8091,489120,1
8096,489120,1
8097,489120,1
8098,489120,3
8101,489120,1
8107,489120,2
8123,489120,1
8124,489120,2
8164,489120,1
8168,489120,1
8183,489120,1
8204,489120,1
8211,489120,2
8222,489120,2
8230,489120,1
8241,489120,1
8251,489120,1
8309,489120,1
8369,489120,2
8395,489120,1
8407,489120,1
8447,489120,1
8457,489120,1
8464,489120,1
8469,489120,2
8492,489120,1
8527,489120,1
8529,489120,1
8544,489120,3
8564,489120,1
8567,489120,4
8595,489120,1
8608,489120,3
8623,489120,1
8660,489120,1
8664,489120,2
8665,489120,1
8673,489120,1
8685,489120,1
8790,489120,4
8795,489120,1
8829,489120,1
8853,489120,2
8883,489120,1
8901,489120,2
8915,489120,1
8918,489120,2
8920,489120,5
8950,489120,3
8958,489120,1
8991,489120,2
9019,489120,2
9028,489120,2
9035,489120,1
9065,489120,3
9088,489120,1
9096,489120,2
9111,489120,1
9119,489120,1
9125,489120,3
9191,489120,1
9196,489120,4
9208,489120,2
9237,489120,1
9243,489120,2
9288,489120,2
9322,489120,2
9328,489120,1
9344,489120,1
9349,489120,1
9350,489120,1
9353,489120,1
9367,489120,2
9388,489120,1
9392,489120,1
9400,489120,2
9445,489120,1
9471,489120,1
9480,489120,3
9513,489120,2
9514,489120,2
9565,489120,2
9588,489120,1
9640,489120,2
9740,489120,5
9774,489120,1
9780,489120,1
9809,489120,1
9810,489120,2
9817,489120,1
9838,489120,1
9845,489120,2
9856,489120,3
9872,489120,1
9876,489120,3
9894,489120,1
9936,489120,2
9945,489120,1
9949,489120,1
9986,489120,8
10016,489120,1
10022,489120,1
10043,489120,2
10060,489120,1
10067,489120,2
10070,489120,1
10082,489120,1
10089,489120,3
10186,489120,1
10194,489120,1
10237,489120,1
10246,489120,1
10270,489120,1
10277,489120,1
10284,489120,1
10294,489120,1
10303,489120,1
10317,489120,3
